date_id,day_date,month_ago_date,thirty_days_ago_date,is_month_start,is_month_end
2457984,2017-08-19,2017-07-19,2017-07-20,0,0
2457985,2017-08-20,2017-07-20,2017-07-21,0,0
2457986,2017-08-21,2017-07-21,2017-07-22,0,0
2457987,2017-08-22,2017-07-22,2017-07-23,0,0
2457988,2017-08-23,2017-07-23,2017-07-24,0,0
2457989,2017-08-24,2017-07-24,2017-07-25,0,0
2457990,2017-08-25,2017-07-25,2017-07-26,0,0
2457991,2017-08-26,2017-07-26,2017-07-27,0,0
2457992,2017-08-27,2017-07-27,2017-07-28,0,0
2457993,2017-08-28,2017-07-28,2017-07-29,0,0
2457994,2017-08-29,2017-07-29,2017-07-30,0,0
2457995,2017-08-30,2017-07-30,2017-07-31,0,0
2457996,2017-08-31,2017-07-31,2017-08-01,0,1
2457997,2017-09-01,2017-08-01,2017-08-02,1,0
2457998,2017-09-02,2017-08-02,2017-08-03,0,0
2457999,2017-09-03,2017-08-03,2017-08-04,0,0
2458000,2017-09-04,2017-08-04,2017-08-05,0,0
2458001,2017-09-05,2017-08-05,2017-08-06,0,0
2458002,2017-09-06,2017-08-06,2017-08-07,0,0
2458003,2017-09-07,2017-08-07,2017-08-08,0,0
2458004,2017-09-08,2017-08-08,2017-08-09,0,0
2458005,2017-09-09,2017-08-09,2017-08-10,0,0
2458006,2017-09-10,2017-08-10,2017-08-11,0,0
2458007,2017-09-11,2017-08-11,2017-08-12,0,0
2458008,2017-09-12,2017-08-12,2017-08-13,0,0
2458009,2017-09-13,2017-08-13,2017-08-14,0,0
2458010,2017-09-14,2017-08-14,2017-08-15,0,0
2458011,2017-09-15,2017-08-15,2017-08-16,0,0
2458012,2017-09-16,2017-08-16,2017-08-17,0,0
2458013,2017-09-17,2017-08-17,2017-08-18,0,0
2458014,2017-09-18,2017-08-18,2017-08-19,0,0
2458015,2017-09-19,2017-08-19,2017-08-20,0,0
2458016,2017-09-20,2017-08-20,2017-08-21,0,0
2458017,2017-09-21,2017-08-21,2017-08-22,0,0
2458018,2017-09-22,2017-08-22,2017-08-23,0,0
2458019,2017-09-23,2017-08-23,2017-08-24,0,0
2458020,2017-09-24,2017-08-24,2017-08-25,0,0
2458021,2017-09-25,2017-08-25,2017-08-26,0,0
2458022,2017-09-26,2017-08-26,2017-08-27,0,0
2458023,2017-09-27,2017-08-27,2017-08-28,0,0
2458024,2017-09-28,2017-08-28,2017-08-29,0,0
2458025,2017-09-29,2017-08-29,2017-08-30,0,0
2458026,2017-09-30,2017-08-30,2017-08-31,0,1
2458027,2017-10-01,2017-09-01,2017-09-01,1,0
2458028,2017-10-02,2017-09-02,2017-09-02,0,0
2458029,2017-10-03,2017-09-03,2017-09-03,0,0
2458030,2017-10-04,2017-09-04,2017-09-04,0,0
2458031,2017-10-05,2017-09-05,2017-09-05,0,0
2458032,2017-10-06,2017-09-06,2017-09-06,0,0
2458033,2017-10-07,2017-09-07,2017-09-07,0,0
2458034,2017-10-08,2017-09-08,2017-09-08,0,0
2458035,2017-10-09,2017-09-09,2017-09-09,0,0
2458036,2017-10-10,2017-09-10,2017-09-10,0,0
2458037,2017-10-11,2017-09-11,2017-09-11,0,0
2458038,2017-10-12,2017-09-12,2017-09-12,0,0
2458039,2017-10-13,2017-09-13,2017-09-13,0,0
2458040,2017-10-14,2017-09-14,2017-09-14,0,0
2458041,2017-10-15,2017-09-15,2017-09-15,0,0
2458042,2017-10-16,2017-09-16,2017-09-16,0,0
2458043,2017-10-17,2017-09-17,2017-09-17,0,0
2458044,2017-10-18,2017-09-18,2017-09-18,0,0
2458045,2017-10-19,2017-09-19,2017-09-19,0,0
2458046,2017-10-20,2017-09-20,2017-09-20,0,0
2458047,2017-10-21,2017-09-21,2017-09-21,0,0
2458048,2017-10-22,2017-09-22,2017-09-22,0,0
2458049,2017-10-23,2017-09-23,2017-09-23,0,0
2458050,2017-10-24,2017-09-24,2017-09-24,0,0
2458051,2017-10-25,2017-09-25,2017-09-25,0,0
2458052,2017-10-26,2017-09-26,2017-09-26,0,0
2458053,2017-10-27,2017-09-27,2017-09-27,0,0
2458054,2017-10-28,2017-09-28,2017-09-28,0,0
2458055,2017-10-29,2017-09-29,2017-09-29,0,0
2458056,2017-10-30,2017-09-30,2017-09-30,0,0
2458057,2017-10-31,2017-10-01,2017-10-01,0,1
2458058,2017-11-01,2017-10-01,2017-10-02,1,0
2458059,2017-11-02,2017-10-02,2017-10-03,0,0
2458060,2017-11-03,2017-10-03,2017-10-04,0,0
2458061,2017-11-04,2017-10-04,2017-10-05,0,0
2458062,2017-11-05,2017-10-05,2017-10-06,0,0
2458063,2017-11-06,2017-10-06,2017-10-07,0,0
2458064,2017-11-07,2017-10-07,2017-10-08,0,0
2458065,2017-11-08,2017-10-08,2017-10-09,0,0
2458066,2017-11-09,2017-10-09,2017-10-10,0,0
2458067,2017-11-10,2017-10-10,2017-10-11,0,0
2458068,2017-11-11,2017-10-11,2017-10-12,0,0
2458069,2017-11-12,2017-10-12,2017-10-13,0,0
2458070,2017-11-13,2017-10-13,2017-10-14,0,0
2458071,2017-11-14,2017-10-14,2017-10-15,0,0
2458072,2017-11-15,2017-10-15,2017-10-16,0,0
2458073,2017-11-16,2017-10-16,2017-10-17,0,0
2458074,2017-11-17,2017-10-17,2017-10-18,0,0
2458075,2017-11-18,2017-10-18,2017-10-19,0,0
2458076,2017-11-19,2017-10-19,2017-10-20,0,0
2458077,2017-11-20,2017-10-20,2017-10-21,0,0
2458078,2017-11-21,2017-10-21,2017-10-22,0,0
2458079,2017-11-22,2017-10-22,2017-10-23,0,0
2458080,2017-11-23,2017-10-23,2017-10-24,0,0
2458081,2017-11-24,2017-10-24,2017-10-25,0,0
2458082,2017-11-25,2017-10-25,2017-10-26,0,0
2458083,2017-11-26,2017-10-26,2017-10-27,0,0
2458084,2017-11-27,2017-10-27,2017-10-28,0,0
2458085,2017-11-28,2017-10-28,2017-10-29,0,0
2458086,2017-11-29,2017-10-29,2017-10-30,0,0
2458087,2017-11-30,2017-10-30,2017-10-31,0,1
2458088,2017-12-01,2017-11-01,2017-11-01,1,0
2458089,2017-12-02,2017-11-02,2017-11-02,0,0
2458090,2017-12-03,2017-11-03,2017-11-03,0,0
2458091,2017-12-04,2017-11-04,2017-11-04,0,0
2458092,2017-12-05,2017-11-05,2017-11-05,0,0
2458093,2017-12-06,2017-11-06,2017-11-06,0,0
2458094,2017-12-07,2017-11-07,2017-11-07,0,0
2458095,2017-12-08,2017-11-08,2017-11-08,0,0
2458096,2017-12-09,2017-11-09,2017-11-09,0,0
2458097,2017-12-10,2017-11-10,2017-11-10,0,0
2458098,2017-12-11,2017-11-11,2017-11-11,0,0
2458099,2017-12-12,2017-11-12,2017-11-12,0,0
2458100,2017-12-13,2017-11-13,2017-11-13,0,0
2458101,2017-12-14,2017-11-14,2017-11-14,0,0
2458102,2017-12-15,2017-11-15,2017-11-15,0,0
2458103,2017-12-16,2017-11-16,2017-11-16,0,0
2458104,2017-12-17,2017-11-17,2017-11-17,0,0
2458105,2017-12-18,2017-11-18,2017-11-18,0,0
2458106,2017-12-19,2017-11-19,2017-11-19,0,0
2458107,2017-12-20,2017-11-20,2017-11-20,0,0
2458108,2017-12-21,2017-11-21,2017-11-21,0,0
2458109,2017-12-22,2017-11-22,2017-11-22,0,0
2458110,2017-12-23,2017-11-23,2017-11-23,0,0
2458111,2017-12-24,2017-11-24,2017-11-24,0,0
2458112,2017-12-25,2017-11-25,2017-11-25,0,0
2458113,2017-12-26,2017-11-26,2017-11-26,0,0
2458114,2017-12-27,2017-11-27,2017-11-27,0,0
2458115,2017-12-28,2017-11-28,2017-11-28,0,0
2458116,2017-12-29,2017-11-29,2017-11-29,0,0
2458117,2017-12-30,2017-11-30,2017-11-30,0,0
2458118,2017-12-31,2017-12-01,2017-12-01,0,1
2458119,2018-01-01,2017-12-01,2017-12-02,1,0
2458120,2018-01-02,2017-12-02,2017-12-03,0,0
2458121,2018-01-03,2017-12-03,2017-12-04,0,0
2458122,2018-01-04,2017-12-04,2017-12-05,0,0
2458123,2018-01-05,2017-12-05,2017-12-06,0,0
2458124,2018-01-06,2017-12-06,2017-12-07,0,0
2458125,2018-01-07,2017-12-07,2017-12-08,0,0
2458126,2018-01-08,2017-12-08,2017-12-09,0,0
2458127,2018-01-09,2017-12-09,2017-12-10,0,0
2458128,2018-01-10,2017-12-10,2017-12-11,0,0
2458129,2018-01-11,2017-12-11,2017-12-12,0,0
2458130,2018-01-12,2017-12-12,2017-12-13,0,0
2458131,2018-01-13,2017-12-13,2017-12-14,0,0
2458132,2018-01-14,2017-12-14,2017-12-15,0,0
2458133,2018-01-15,2017-12-15,2017-12-16,0,0
2458134,2018-01-16,2017-12-16,2017-12-17,0,0
2458135,2018-01-17,2017-12-17,2017-12-18,0,0
2458136,2018-01-18,2017-12-18,2017-12-19,0,0
2458137,2018-01-19,2017-12-19,2017-12-20,0,0
2458138,2018-01-20,2017-12-20,2017-12-21,0,0
2458139,2018-01-21,2017-12-21,2017-12-22,0,0
2458140,2018-01-22,2017-12-22,2017-12-23,0,0
2458141,2018-01-23,2017-12-23,2017-12-24,0,0
2458142,2018-01-24,2017-12-24,2017-12-25,0,0
2458143,2018-01-25,2017-12-25,2017-12-26,0,0
2458144,2018-01-26,2017-12-26,2017-12-27,0,0
2458145,2018-01-27,2017-12-27,2017-12-28,0,0
2458146,2018-01-28,2017-12-28,2017-12-29,0,0
2458147,2018-01-29,2017-12-29,2017-12-30,0,0
2458148,2018-01-30,2017-12-30,2017-12-31,0,0
2458149,2018-01-31,2017-12-31,2018-01-01,0,1
2458150,2018-02-01,2018-01-01,2018-01-02,1,0
2458151,2018-02-02,2018-01-02,2018-01-03,0,0
2458152,2018-02-03,2018-01-03,2018-01-04,0,0
2458153,2018-02-04,2018-01-04,2018-01-05,0,0
2458154,2018-02-05,2018-01-05,2018-01-06,0,0
2458155,2018-02-06,2018-01-06,2018-01-07,0,0
2458156,2018-02-07,2018-01-07,2018-01-08,0,0
2458157,2018-02-08,2018-01-08,2018-01-09,0,0
2458158,2018-02-09,2018-01-09,2018-01-10,0,0
2458159,2018-02-10,2018-01-10,2018-01-11,0,0
2458160,2018-02-11,2018-01-11,2018-01-12,0,0
2458161,2018-02-12,2018-01-12,2018-01-13,0,0
2458162,2018-02-13,2018-01-13,2018-01-14,0,0
2458163,2018-02-14,2018-01-14,2018-01-15,0,0
2458164,2018-02-15,2018-01-15,2018-01-16,0,0
2458165,2018-02-16,2018-01-16,2018-01-17,0,0
2458166,2018-02-17,2018-01-17,2018-01-18,0,0
2458167,2018-02-18,2018-01-18,2018-01-19,0,0
2458168,2018-02-19,2018-01-19,2018-01-20,0,0
2458169,2018-02-20,2018-01-20,2018-01-21,0,0
2458170,2018-02-21,2018-01-21,2018-01-22,0,0
2458171,2018-02-22,2018-01-22,2018-01-23,0,0
2458172,2018-02-23,2018-01-23,2018-01-24,0,0
2458173,2018-02-24,2018-01-24,2018-01-25,0,0
2458174,2018-02-25,2018-01-25,2018-01-26,0,0
2458175,2018-02-26,2018-01-26,2018-01-27,0,0
2458176,2018-02-27,2018-01-27,2018-01-28,0,0
2458177,2018-02-28,2018-01-28,2018-01-29,0,1
2458178,2018-03-01,2018-02-01,2018-01-30,1,0
2458179,2018-03-02,2018-02-02,2018-01-31,0,0
2458180,2018-03-03,2018-02-03,2018-02-01,0,0
2458181,2018-03-04,2018-02-04,2018-02-02,0,0
2458182,2018-03-05,2018-02-05,2018-02-03,0,0
2458183,2018-03-06,2018-02-06,2018-02-04,0,0
2458184,2018-03-07,2018-02-07,2018-02-05,0,0
2458185,2018-03-08,2018-02-08,2018-02-06,0,0
2458186,2018-03-09,2018-02-09,2018-02-07,0,0
2458187,2018-03-10,2018-02-10,2018-02-08,0,0
2458188,2018-03-11,2018-02-11,2018-02-09,0,0
2458189,2018-03-12,2018-02-12,2018-02-10,0,0
2458190,2018-03-13,2018-02-13,2018-02-11,0,0
2458191,2018-03-14,2018-02-14,2018-02-12,0,0
2458192,2018-03-15,2018-02-15,2018-02-13,0,0
2458193,2018-03-16,2018-02-16,2018-02-14,0,0
2458194,2018-03-17,2018-02-17,2018-02-15,0,0
2458195,2018-03-18,2018-02-18,2018-02-16,0,0
2458196,2018-03-19,2018-02-19,2018-02-17,0,0
2458197,2018-03-20,2018-02-20,2018-02-18,0,0
2458198,2018-03-21,2018-02-21,2018-02-19,0,0
2458199,2018-03-22,2018-02-22,2018-02-20,0,0
2458200,2018-03-23,2018-02-23,2018-02-21,0,0
2458201,2018-03-24,2018-02-24,2018-02-22,0,0
2458202,2018-03-25,2018-02-25,2018-02-23,0,0
2458203,2018-03-26,2018-02-26,2018-02-24,0,0
2458204,2018-03-27,2018-02-27,2018-02-25,0,0
2458205,2018-03-28,2018-02-28,2018-02-26,0,0
2458206,2018-03-29,2018-03-01,2018-02-27,0,0
2458207,2018-03-30,2018-03-02,2018-02-28,0,0
2458208,2018-03-31,2018-03-03,2018-03-01,0,1
2458209,2018-04-01,2018-03-01,2018-03-02,1,0
2458210,2018-04-02,2018-03-02,2018-03-03,0,0
2458211,2018-04-03,2018-03-03,2018-03-04,0,0
2458212,2018-04-04,2018-03-04,2018-03-05,0,0
2458213,2018-04-05,2018-03-05,2018-03-06,0,0
2458214,2018-04-06,2018-03-06,2018-03-07,0,0
2458215,2018-04-07,2018-03-07,2018-03-08,0,0
2458216,2018-04-08,2018-03-08,2018-03-09,0,0
2458217,2018-04-09,2018-03-09,2018-03-10,0,0
2458218,2018-04-10,2018-03-10,2018-03-11,0,0
2458219,2018-04-11,2018-03-11,2018-03-12,0,0
2458220,2018-04-12,2018-03-12,2018-03-13,0,0
2458221,2018-04-13,2018-03-13,2018-03-14,0,0
2458222,2018-04-14,2018-03-14,2018-03-15,0,0
2458223,2018-04-15,2018-03-15,2018-03-16,0,0
2458224,2018-04-16,2018-03-16,2018-03-17,0,0
2458225,2018-04-17,2018-03-17,2018-03-18,0,0
2458226,2018-04-18,2018-03-18,2018-03-19,0,0
2458227,2018-04-19,2018-03-19,2018-03-20,0,0
2458228,2018-04-20,2018-03-20,2018-03-21,0,0
2458229,2018-04-21,2018-03-21,2018-03-22,0,0
2458230,2018-04-22,2018-03-22,2018-03-23,0,0
2458231,2018-04-23,2018-03-23,2018-03-24,0,0
2458232,2018-04-24,2018-03-24,2018-03-25,0,0
2458233,2018-04-25,2018-03-25,2018-03-26,0,0
2458234,2018-04-26,2018-03-26,2018-03-27,0,0
2458235,2018-04-27,2018-03-27,2018-03-28,0,0
2458236,2018-04-28,2018-03-28,2018-03-29,0,0
2458237,2018-04-29,2018-03-29,2018-03-30,0,0
2458238,2018-04-30,2018-03-30,2018-03-31,0,1
2458239,2018-05-01,2018-04-01,2018-04-01,1,0
2458240,2018-05-02,2018-04-02,2018-04-02,0,0
2458241,2018-05-03,2018-04-03,2018-04-03,0,0
2458242,2018-05-04,2018-04-04,2018-04-04,0,0
2458243,2018-05-05,2018-04-05,2018-04-05,0,0
2458244,2018-05-06,2018-04-06,2018-04-06,0,0
2458245,2018-05-07,2018-04-07,2018-04-07,0,0
2458246,2018-05-08,2018-04-08,2018-04-08,0,0
2458247,2018-05-09,2018-04-09,2018-04-09,0,0
2458248,2018-05-10,2018-04-10,2018-04-10,0,0
2458249,2018-05-11,2018-04-11,2018-04-11,0,0
2458250,2018-05-12,2018-04-12,2018-04-12,0,0
2458251,2018-05-13,2018-04-13,2018-04-13,0,0
2458252,2018-05-14,2018-04-14,2018-04-14,0,0
2458253,2018-05-15,2018-04-15,2018-04-15,0,0
2458254,2018-05-16,2018-04-16,2018-04-16,0,0
2458255,2018-05-17,2018-04-17,2018-04-17,0,0
2458256,2018-05-18,2018-04-18,2018-04-18,0,0
2458257,2018-05-19,2018-04-19,2018-04-19,0,0
2458258,2018-05-20,2018-04-20,2018-04-20,0,0
2458259,2018-05-21,2018-04-21,2018-04-21,0,0
2458260,2018-05-22,2018-04-22,2018-04-22,0,0
2458261,2018-05-23,2018-04-23,2018-04-23,0,0
2458262,2018-05-24,2018-04-24,2018-04-24,0,0
2458263,2018-05-25,2018-04-25,2018-04-25,0,0
2458264,2018-05-26,2018-04-26,2018-04-26,0,0
2458265,2018-05-27,2018-04-27,2018-04-27,0,0
2458266,2018-05-28,2018-04-28,2018-04-28,0,0
2458267,2018-05-29,2018-04-29,2018-04-29,0,0
2458268,2018-05-30,2018-04-30,2018-04-30,0,0
2458269,2018-05-31,2018-05-01,2018-05-01,0,1
2458270,2018-06-01,2018-05-01,2018-05-02,1,0
2458271,2018-06-02,2018-05-02,2018-05-03,0,0
2458272,2018-06-03,2018-05-03,2018-05-04,0,0
2458273,2018-06-04,2018-05-04,2018-05-05,0,0
2458274,2018-06-05,2018-05-05,2018-05-06,0,0
2458275,2018-06-06,2018-05-06,2018-05-07,0,0
2458276,2018-06-07,2018-05-07,2018-05-08,0,0
2458277,2018-06-08,2018-05-08,2018-05-09,0,0
2458278,2018-06-09,2018-05-09,2018-05-10,0,0
2458279,2018-06-10,2018-05-10,2018-05-11,0,0
2458280,2018-06-11,2018-05-11,2018-05-12,0,0
2458281,2018-06-12,2018-05-12,2018-05-13,0,0
2458282,2018-06-13,2018-05-13,2018-05-14,0,0
2458283,2018-06-14,2018-05-14,2018-05-15,0,0
2458284,2018-06-15,2018-05-15,2018-05-16,0,0
2458285,2018-06-16,2018-05-16,2018-05-17,0,0
2458286,2018-06-17,2018-05-17,2018-05-18,0,0
2458287,2018-06-18,2018-05-18,2018-05-19,0,0
2458288,2018-06-19,2018-05-19,2018-05-20,0,0
2458289,2018-06-20,2018-05-20,2018-05-21,0,0
2458290,2018-06-21,2018-05-21,2018-05-22,0,0
2458291,2018-06-22,2018-05-22,2018-05-23,0,0
2458292,2018-06-23,2018-05-23,2018-05-24,0,0
2458293,2018-06-24,2018-05-24,2018-05-25,0,0
2458294,2018-06-25,2018-05-25,2018-05-26,0,0
2458295,2018-06-26,2018-05-26,2018-05-27,0,0
2458296,2018-06-27,2018-05-27,2018-05-28,0,0
2458297,2018-06-28,2018-05-28,2018-05-29,0,0
2458298,2018-06-29,2018-05-29,2018-05-30,0,0
2458299,2018-06-30,2018-05-30,2018-05-31,0,1
2458300,2018-07-01,2018-06-01,2018-06-01,1,0
2458301,2018-07-02,2018-06-02,2018-06-02,0,0
2458302,2018-07-03,2018-06-03,2018-06-03,0,0
2458303,2018-07-04,2018-06-04,2018-06-04,0,0
2458304,2018-07-05,2018-06-05,2018-06-05,0,0
2458305,2018-07-06,2018-06-06,2018-06-06,0,0
2458306,2018-07-07,2018-06-07,2018-06-07,0,0
2458307,2018-07-08,2018-06-08,2018-06-08,0,0
2458308,2018-07-09,2018-06-09,2018-06-09,0,0
2458309,2018-07-10,2018-06-10,2018-06-10,0,0
2458310,2018-07-11,2018-06-11,2018-06-11,0,0
2458311,2018-07-12,2018-06-12,2018-06-12,0,0
2458312,2018-07-13,2018-06-13,2018-06-13,0,0
2458313,2018-07-14,2018-06-14,2018-06-14,0,0
2458314,2018-07-15,2018-06-15,2018-06-15,0,0
2458315,2018-07-16,2018-06-16,2018-06-16,0,0
2458316,2018-07-17,2018-06-17,2018-06-17,0,0
2458317,2018-07-18,2018-06-18,2018-06-18,0,0
2458318,2018-07-19,2018-06-19,2018-06-19,0,0
2458319,2018-07-20,2018-06-20,2018-06-20,0,0
2458320,2018-07-21,2018-06-21,2018-06-21,0,0
2458321,2018-07-22,2018-06-22,2018-06-22,0,0
2458322,2018-07-23,2018-06-23,2018-06-23,0,0
2458323,2018-07-24,2018-06-24,2018-06-24,0,0
2458324,2018-07-25,2018-06-25,2018-06-25,0,0
2458325,2018-07-26,2018-06-26,2018-06-26,0,0
2458326,2018-07-27,2018-06-27,2018-06-27,0,0
2458327,2018-07-28,2018-06-28,2018-06-28,0,0
2458328,2018-07-29,2018-06-29,2018-06-29,0,0
2458329,2018-07-30,2018-06-30,2018-06-30,0,0
2458330,2018-07-31,2018-07-01,2018-07-01,0,1
2458331,2018-08-01,2018-07-01,2018-07-02,1,0
2458332,2018-08-02,2018-07-02,2018-07-03,0,0
2458333,2018-08-03,2018-07-03,2018-07-04,0,0
2458334,2018-08-04,2018-07-04,2018-07-05,0,0
2458335,2018-08-05,2018-07-05,2018-07-06,0,0
2458336,2018-08-06,2018-07-06,2018-07-07,0,0
2458337,2018-08-07,2018-07-07,2018-07-08,0,0
2458338,2018-08-08,2018-07-08,2018-07-09,0,0
2458339,2018-08-09,2018-07-09,2018-07-10,0,0
2458340,2018-08-10,2018-07-10,2018-07-11,0,0
2458341,2018-08-11,2018-07-11,2018-07-12,0,0
2458342,2018-08-12,2018-07-12,2018-07-13,0,0
2458343,2018-08-13,2018-07-13,2018-07-14,0,0
2458344,2018-08-14,2018-07-14,2018-07-15,0,0
2458345,2018-08-15,2018-07-15,2018-07-16,0,0
2458346,2018-08-16,2018-07-16,2018-07-17,0,0
2458347,2018-08-17,2018-07-17,2018-07-18,0,0
2458348,2018-08-18,2018-07-18,2018-07-19,0,0
2458349,2018-08-19,2018-07-19,2018-07-20,0,0
2458350,2018-08-20,2018-07-20,2018-07-21,0,0
2458351,2018-08-21,2018-07-21,2018-07-22,0,0
2458352,2018-08-22,2018-07-22,2018-07-23,0,0
2458353,2018-08-23,2018-07-23,2018-07-24,0,0
2458354,2018-08-24,2018-07-24,2018-07-25,0,0
2458355,2018-08-25,2018-07-25,2018-07-26,0,0
2458356,2018-08-26,2018-07-26,2018-07-27,0,0
2458357,2018-08-27,2018-07-27,2018-07-28,0,0
2458358,2018-08-28,2018-07-28,2018-07-29,0,0
2458359,2018-08-29,2018-07-29,2018-07-30,0,0
2458360,2018-08-30,2018-07-30,2018-07-31,0,0
2458361,2018-08-31,2018-07-31,2018-08-01,0,1
2458362,2018-09-01,2018-08-01,2018-08-02,1,0
2458363,2018-09-02,2018-08-02,2018-08-03,0,0
2458364,2018-09-03,2018-08-03,2018-08-04,0,0
2458365,2018-09-04,2018-08-04,2018-08-05,0,0
2458366,2018-09-05,2018-08-05,2018-08-06,0,0
2458367,2018-09-06,2018-08-06,2018-08-07,0,0
2458368,2018-09-07,2018-08-07,2018-08-08,0,0
2458369,2018-09-08,2018-08-08,2018-08-09,0,0
2458370,2018-09-09,2018-08-09,2018-08-10,0,0
2458371,2018-09-10,2018-08-10,2018-08-11,0,0
2458372,2018-09-11,2018-08-11,2018-08-12,0,0
2458373,2018-09-12,2018-08-12,2018-08-13,0,0
2458374,2018-09-13,2018-08-13,2018-08-14,0,0
2458375,2018-09-14,2018-08-14,2018-08-15,0,0
2458376,2018-09-15,2018-08-15,2018-08-16,0,0
2458377,2018-09-16,2018-08-16,2018-08-17,0,0
2458378,2018-09-17,2018-08-17,2018-08-18,0,0
2458379,2018-09-18,2018-08-18,2018-08-19,0,0
2458380,2018-09-19,2018-08-19,2018-08-20,0,0
2458381,2018-09-20,2018-08-20,2018-08-21,0,0
2458382,2018-09-21,2018-08-21,2018-08-22,0,0
2458383,2018-09-22,2018-08-22,2018-08-23,0,0
2458384,2018-09-23,2018-08-23,2018-08-24,0,0
2458385,2018-09-24,2018-08-24,2018-08-25,0,0
2458386,2018-09-25,2018-08-25,2018-08-26,0,0
2458387,2018-09-26,2018-08-26,2018-08-27,0,0
2458388,2018-09-27,2018-08-27,2018-08-28,0,0
2458389,2018-09-28,2018-08-28,2018-08-29,0,0
2458390,2018-09-29,2018-08-29,2018-08-30,0,0
2458391,2018-09-30,2018-08-30,2018-08-31,0,1
2458392,2018-10-01,2018-09-01,2018-09-01,1,0
2458393,2018-10-02,2018-09-02,2018-09-02,0,0
2458394,2018-10-03,2018-09-03,2018-09-03,0,0
2458395,2018-10-04,2018-09-04,2018-09-04,0,0
2458396,2018-10-05,2018-09-05,2018-09-05,0,0
2458397,2018-10-06,2018-09-06,2018-09-06,0,0
2458398,2018-10-07,2018-09-07,2018-09-07,0,0
2458399,2018-10-08,2018-09-08,2018-09-08,0,0
2458400,2018-10-09,2018-09-09,2018-09-09,0,0
2458401,2018-10-10,2018-09-10,2018-09-10,0,0
2458402,2018-10-11,2018-09-11,2018-09-11,0,0
2458403,2018-10-12,2018-09-12,2018-09-12,0,0
2458404,2018-10-13,2018-09-13,2018-09-13,0,0
2458405,2018-10-14,2018-09-14,2018-09-14,0,0
2458406,2018-10-15,2018-09-15,2018-09-15,0,0
2458407,2018-10-16,2018-09-16,2018-09-16,0,0
2458408,2018-10-17,2018-09-17,2018-09-17,0,0
2458409,2018-10-18,2018-09-18,2018-09-18,0,0
2458410,2018-10-19,2018-09-19,2018-09-19,0,0
2458411,2018-10-20,2018-09-20,2018-09-20,0,0
2458412,2018-10-21,2018-09-21,2018-09-21,0,0
2458413,2018-10-22,2018-09-22,2018-09-22,0,0
2458414,2018-10-23,2018-09-23,2018-09-23,0,0
2458415,2018-10-24,2018-09-24,2018-09-24,0,0
2458416,2018-10-25,2018-09-25,2018-09-25,0,0
2458417,2018-10-26,2018-09-26,2018-09-26,0,0
2458418,2018-10-27,2018-09-27,2018-09-27,0,0
2458419,2018-10-28,2018-09-28,2018-09-28,0,0
2458420,2018-10-29,2018-09-29,2018-09-29,0,0
2458421,2018-10-30,2018-09-30,2018-09-30,0,0
2458422,2018-10-31,2018-10-01,2018-10-01,0,1
2458423,2018-11-01,2018-10-01,2018-10-02,1,0
2458424,2018-11-02,2018-10-02,2018-10-03,0,0
2458425,2018-11-03,2018-10-03,2018-10-04,0,0
2458426,2018-11-04,2018-10-04,2018-10-05,0,0
2458427,2018-11-05,2018-10-05,2018-10-06,0,0
2458428,2018-11-06,2018-10-06,2018-10-07,0,0
2458429,2018-11-07,2018-10-07,2018-10-08,0,0
2458430,2018-11-08,2018-10-08,2018-10-09,0,0
2458431,2018-11-09,2018-10-09,2018-10-10,0,0
2458432,2018-11-10,2018-10-10,2018-10-11,0,0
2458433,2018-11-11,2018-10-11,2018-10-12,0,0
2458434,2018-11-12,2018-10-12,2018-10-13,0,0
2458435,2018-11-13,2018-10-13,2018-10-14,0,0
2458436,2018-11-14,2018-10-14,2018-10-15,0,0
2458437,2018-11-15,2018-10-15,2018-10-16,0,0
2458438,2018-11-16,2018-10-16,2018-10-17,0,0
2458439,2018-11-17,2018-10-17,2018-10-18,0,0
2458440,2018-11-18,2018-10-18,2018-10-19,0,0
2458441,2018-11-19,2018-10-19,2018-10-20,0,0
2458442,2018-11-20,2018-10-20,2018-10-21,0,0
2458443,2018-11-21,2018-10-21,2018-10-22,0,0
2458444,2018-11-22,2018-10-22,2018-10-23,0,0
2458445,2018-11-23,2018-10-23,2018-10-24,0,0
2458446,2018-11-24,2018-10-24,2018-10-25,0,0
2458447,2018-11-25,2018-10-25,2018-10-26,0,0
2458448,2018-11-26,2018-10-26,2018-10-27,0,0
2458449,2018-11-27,2018-10-27,2018-10-28,0,0
2458450,2018-11-28,2018-10-28,2018-10-29,0,0
2458451,2018-11-29,2018-10-29,2018-10-30,0,0
2458452,2018-11-30,2018-10-30,2018-10-31,0,1
2458453,2018-12-01,2018-11-01,2018-11-01,1,0
2458454,2018-12-02,2018-11-02,2018-11-02,0,0
2458455,2018-12-03,2018-11-03,2018-11-03,0,0
2458456,2018-12-04,2018-11-04,2018-11-04,0,0
2458457,2018-12-05,2018-11-05,2018-11-05,0,0
2458458,2018-12-06,2018-11-06,2018-11-06,0,0
2458459,2018-12-07,2018-11-07,2018-11-07,0,0
2458460,2018-12-08,2018-11-08,2018-11-08,0,0
2458461,2018-12-09,2018-11-09,2018-11-09,0,0
2458462,2018-12-10,2018-11-10,2018-11-10,0,0
2458463,2018-12-11,2018-11-11,2018-11-11,0,0
2458464,2018-12-12,2018-11-12,2018-11-12,0,0
